price,type,os,Ghz,Cpu,Ssd,graphics,ts_info,resolution,memory/ram,Brand,Links,graphics_quality
1269.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K82?Item=9SIBB6JK175052,Medium
1049.0,Gaming,Windows 11,2.5,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02K81?Item=9SIBB6JK175051,Medium
1319.0,Gaming,Windows 11,2.5,Intel Core i5,2000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K86?Item=9SIBB6JK175056,Medium
1129.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02K85?Item=9SIBB6JK175055,Medium
1049.0,Gaming,Windows 11,2.5,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02K73?Item=9SIBB6JK175043,Medium
1249.0,Gaming,Windows 11,2.5,Intel Core i5,1000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K76?Item=9SIBB6JK175046,Medium
1429.0,Gaming,Windows 11,2.5,Intel Core i5,4000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K83?Item=9SIBB6JK175053,Medium
259.99,Gaming,Windows 11,2.5,Intel Core i5,4000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/p/2WC-000K-02K78?Item=9SIBB6JK175048,Medium
1449.0,Gaming,Windows 11,2.5,Intel Core i5,4000,NVIDIA GeForce RTX 3050,0,1920x1080,64,Acer,https://www.newegg.com/p/2WC-000K-02K89?Item=9SIBB6JK175059,Medium
1099.99,Work / Business,Windows 11,2.1,Intel Core i7,2000,Intel Iris Graphics,1,1920x1080,16,Dell,https://www.newegg.com/silver-dell-inspiron-7620-work-business/p/1TS-000A-0VU25?Item=9SIAE4NJPK5501,Medium
1929.0,Gaming,Windows 11,2.1,Intel Core i5,512,NVIDIA GeForce RTX 4060,0,1920x1080,16,MSI,https://www.newegg.com/p/2WC-000C-0GSN6?Item=9SIBB6JK171324,High
1929.0,Gaming,Windows 11,2.1,Intel Core i5,512,NVIDIA GeForce RTX 4060,0,1920x1080,16,MSI,https://www.newegg.com/p/2WC-000C-0GSM8?Item=9SIBB6JK171316,High
1379.99,Gaming,Windows 11,3.2,Ryzen 7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Lenovo,https://www.newegg.com/grey-lenovo-ideapad-3-gaming/p/2WC-000J-027K3?Item=9SIAEYAJPM0217,Medium
1189.0,Gaming,Windows 11,2.6,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,ASUS,https://www.newegg.com/p/2WC-000N-09H55?Item=9SIB6HNJ747507,Medium
1039.99,Home / Personal,Windows 10,2.4,Intel Core i5,128,Intel Iris Graphics,1,2736x1824,8,Microsoft,https://www.newegg.com/microsoft-surface-pro-7-1n9-00001-platinum/p/1B4-003A-002A6?Item=1B4-003A-002A6,Medium
1013.18,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156393?Item=9SIA2F8J8E4865,Medium
1649.0,Gaming,Windows 11,3.2,Ryzen 7,1000,AMD Radeon RX Graphics,0,1920x1080,32,MSI,https://www.newegg.com/carbon-gray-xotic-pc-delta-15-a5efk-097-gaming/p/2WC-000C-0GPM2?Item=9SIAAPKJXB7379,Low
1149.0,Home / Personal,Windows 10,2.8,Intel Core i7,1000,NVIDIA GeForce MX450,0,1920x1080,16,MSI,https://www.newegg.com/msi-modern-14-b11sb-083/p/N82E16834155700?Item=9SIBFFVJ7H3264,Medium
1729.0,Gaming,Windows 11,2.8,Intel Core i7,2000,NVIDIA GeForce MX350,0,1920x1200,40,ASUS,https://www.newegg.com/p/1TS-001A-070A2?Item=9SIBB6JJ5P2387,Medium
1126.99,Work / Business,Windows 10,1.7,Intel Core i7,256,Intel Iris Graphics,0,1920x1080,8,HP,https://www.newegg.com/hp-probook-450-g9-687n7ut-aba-work-business/p/N82E16834273744?Item=N82E16834273744,Medium
1119.0,Home / Personal,Windows 10,1.9,Intel Core i7,512,Intel UHD Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-2-lqs-00001-mainstream/p/N82E16834735836?Item=9SIB71PJYX6521,Low
1025.41,Gaming,Windows 11,2.7,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,8,MSI,https://www.newegg.com/p/N82E16834156392?Item=9SIA1K6JCD2357,Medium
1329.0,Gaming,Windows 11,3.3,Intel Core i3,2000,NVIDIA GeForce GTX 1650,0,1920x1080,64,HP,https://www.newegg.com/p/1TS-000D-18DH6?Item=9SIB6HNJMU4456,Medium
899.99,Work / Business,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/star-blue-msi-modern-15-b13m-447us-work-business/p/N82E16834156485?Item=N82E16834156485,Medium
2199.97,Content Creation,Windows 10,2.5,Intel Core i9,2000,NVIDIA GeForce RTX 3060,1,2560x1600,32,MSI,https://www.newegg.com/lunar-gray-msi-creator-z16-a11uet-043-creating-designing/p/N82E16834155939?Item=9SIA7U6JWP2589,High
1469.0,Home / Personal,Windows 10,3.0,Intel Core i7,1000,Intel Iris Graphics,1,2496x1664,32,Microsoft,https://www.newegg.com/matte-black-with-metal-palm-rest-microsoft-surface-laptop-4-5ix-00001-mainstream/p/N82E16834736446?Item=9SIB71PJTK4400,Medium
1699.99,Gaming,Windows 11,2.3,Intel Core i7,512,NVIDIA GeForce RTX 3070,0,1920x1080,16,Acer,https://www.newegg.com/obsidian-black-acer-nitro-5-an515-58-71j9-gaming/p/N82E16834360200?Item=9SIA1CZJ1W5564,High
579.99,Home / Personal,Windows 11,2.8,Ryzen 5,512,AMD Radeon Graphics,0,1920x1080,8,Acer,https://www.newegg.com/silver-acer-aspire-3-mainstream/p/1TS-000X-05787?Item=9SIAA0SJWF2120,Medium
839.99,Gaming,Windows 11,2.7,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,8,ASUS,https://www.newegg.com/eclipse-gray-asus-tuf-gaming-f15-fx506hcb-us51/p/N82E16834236241?Item=9SIAEYJJJD6414,Medium
1199.99,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,2560x1600,32,ASUS,https://www.newegg.com/grey-asus-vivobook-pro-gaming/p/2WC-000N-0BXW4?Item=9SIAA0SJTY9126,Medium
1285.99,Gaming,Windows 11,3.2,Ryzen 7,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,ASUS,https://www.newegg.com/eclipse-gray-asus-rog-strix-g17-g713rc-rs73-gaming/p/N82E16834236224?Item=N82E16834236224,Medium
2199.99,Work / Business,Windows 11,2.5,Intel Core i9,2000,NVIDIA GeForce RTX 3060,1,1920x1080,32,ASUS,https://www.newegg.com/blue-asus-zenbook-pro-duo-15-oled-ux582zm-xs96t-work-business/p/1TS-001A-08U38?Item=9SIADG3JR36381,High
1599.99,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Lenovo,https://www.newegg.com/black-lenovo-ideapad-3-15iah7-gaming/p/1TS-000E-16E60?Item=9SIAE4NJUN3794,Medium
1299.99,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,0,1920x1080,32,MSI,https://www.newegg.com/black-msi-pulse-gl66-gaming/p/2WC-000C-0FN13?Item=9SIAA0SJTZ6037,Medium
779.0,Work / Business,Windows 11,1.3,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,8,Lenovo,https://www.newegg.com/mineral-metallic-lenovo-thinkpad-e15-gen-4-21e6007fus-work-business/p/N82E16834646844?Item=9SIACVBJSS0990,Medium
603.76,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-0XCK9?Item=9SIAKKBJET8959,Medium
599.0,Home / Personal,Windows 11,2.6,Ryzen 3,512,AMD Radeon Vega 3,0,1920x1080,16,Acer,https://www.newegg.com/p/2WC-000K-02K54?Item=9SIBB6JK174539,Low
799.99,Home / Personal,Windows 11,2.0,Ryzen 7,1000,AMD Radeon Graphics,0,1920x1080,16,ASUS,https://www.newegg.com/indie-black-asus-s3504ya-ds77-home-personal/p/N82E16834236445?Item=N82E16834236445,Medium
799.0,Work / Business,Windows 11,1.7,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/carbon-gray-msi-prestige-14evo-a12m-012-work-business/p/N82E16834156165?Item=9SIA3FAK197677,Medium
289.99,Home / Personal,Windows 11,1.2,Intel Core i3,128,Intel UHD Graphics,0,1920x1080,4,Lenovo,https://www.newegg.com/grey-lenovo-ideapad-3-mainstream/p/1TS-000E-11NN3?Item=9SIAEYJJB70932,Low
529.99,Home / Personal,Windows 10,3.0,Intel Core i3,128,Intel UHD Graphics,0,1920x1080,4,Acer,https://www.newegg.com/silver-acer-aspire-a515-mainstream/p/1TS-000X-05AZ4?Item=9SIAA0SJXZ9191,Low
2899.99,Gaming,Windows 11,2.2,Intel Core i9,1000,NVIDIA GeForce RTX 4060,0,2560x1600,16,Razer,https://www.newegg.com/black-razer-blade-18-rz09-0484reh3-r3u1-gaming/p/N82E16834326096?Item=N82E16834326096,High
2099.99,Content Creation,Windows 11,2.5,Intel Core i9,1000,NVIDIA GeForce RTX 3060,1,1920x1080,32,ASUS,https://www.newegg.com/celestial-blue-asus-zenbook-pro-duo-15-oled-ux582zm-xs96t-content-creation/p/N82E16834236231?Item=9SIADG3JR35316,High
539.99,Gaming,Windows 11,2.0,Intel Core i5,512,NVIDIA GeForce RTX 2050 Laptop GPU,0,1920x1080,8,MSI,https://www.newegg.com/black-msi-gf-series-thin-gf63-12ucx-484us-gaming/p/N82E16834156515?Item=N82E16834156515,Medium
2692.99,Gaming,Windows 11,2.2,Intel Core i9,2000,NVIDIA GeForce RTX 4070,0,2560x1600,32,MSI,https://www.newegg.com/black-msi-ge-series-raider-ge68hx-13vg-047us-gaming/p/N82E16834156418?Item=N82E16834156418,High
2599.99,Gaming,Windows 11,2.2,Intel Core i9,2000,NVIDIA GeForce RTX 4080,0,2560x1600,32,Acer,https://www.newegg.com/abyssal-black-acer-predator-helios-16-ph16-71-94fb-gaming/p/N82E16834360271?Item=N82E16834360271,Very High
2257.24,Versatile,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3080,1,2560x1600,32,MSI,https://www.newegg.com/lunar-gray-msi-creator-z16p-b12uhst-040-content-creation/p/N82E16834156171?Item=9SIA1K6JB25561,High
583.53,Home / Personal,Windows 10,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-15/p/1TS-000D-0MD52?Item=9SIAKKBG9Z0952,Medium
1099.99,Versatile,Windows 11,2.6,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,2560x1600,16,Acer,https://www.newegg.com/steel-gray-acer-swift-x-14-sfx14-71g-5911-content-creation-home-personal/p/N82E16834360296?Item=N82E16834360296,Medium
899.99,Gaming,Windows 11,2.5,Intel Core i5,512,NVIDIA GeForce RTX 3050,0,1920x1080,16,ASUS,https://www.newegg.com/mecha-gray-asus-tuf-gaming-f15-fx507zc-es53/p/N82E16834236448?Item=N82E16834236448,Medium
2300.18,Gaming,Windows 11,2.0,Intel Core i7,1000,NVIDIA GeForce RTX 3080,0,1920x1080,16,MSI,https://www.newegg.com/dark-gray-msi-ge-series-raider-ge77hx-12uhs-074-gaming/p/N82E16834156339?Item=9SIA1K6JAW3206,High
539.99,Gaming,Windows 11,3.1,Intel Core i5,256,NVIDIA GeForce RTX 3050,0,1920x1080,8,Lenovo,https://www.newegg.com/shadow-black-lenovo-ideapad-gaming-3-15ihu6-82k1015eus/p/N82E16834646489?Item=9SIAEYJJB70829,Medium
3772.99,Gaming,Windows 11,2.2,Intel Core i9,2000,NVIDIA GeForce RTX 4090,0,2560x1600,64,Acer,https://www.newegg.com/abyssal-black-acer-predator-triton-x-ptx17-71-99w5-gaming/p/N82E16834360252?Item=N82E16834360252,Very High
573.76,Home / Personal,Windows 11,2.4,Intel Core i5,512,Intel Iris Graphics,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-15-mainstream/p/1TS-000D-162K7?Item=9SIAKKBJS12687,Medium
899.99,Home / Personal,Windows 11,2.1,Intel Core i7,512,NVIDIA GeForce RTX 3050,0,2240x1400,16,Acer,https://www.newegg.com/alga-green-acer-swift-x-sfx14-51g-71y1-home-personal/p/N82E16834360195?Item=9SIB32ZJX98593,Medium
2699.99,Versatile,Windows 11,2.6,Intel Core i9,1000,NVIDIA GeForce RTX 4070,1,3200x2000,32,ASUS,https://www.newegg.com/asus-zenbook-pro-ux7602vi-ds96t/p/N82E16834236466?Item=N82E16834236466,High
639.99,Work / Business,Windows 11,2.3,Ryzen 5,512,AMD Radeon Vega 6,0,1920x1080,16,HP,https://www.newegg.com/silver-hp-elitebook-655-g9-work-business/p/1TS-000D-1BFW3?Item=9SIAA0SJVS3063,Medium
1996.99,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 4070,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156448?Item=9SIAD6HJJ01279,High
2021.99,Gaming,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 4070,0,1920x1080,16,MSI,https://www.newegg.com/p/N82E16834156448?Item=9SIAD6HJJ01279,High
279.98,Home / Personal,Windows 11,1.2,Intel Core i3,512,Intel Iris Graphics,0,1366x768,8,Lenovo,https://www.newegg.com/p/1TS-000E-189D8?Item=9SIB6HNK251407,Medium
2253.22,Gaming,Windows 11,2.4,Intel Core i7,1000,NVIDIA GeForce RTX 4070,0,2560x1440,32,MSI,https://www.newegg.com/p/N82E16834156453?Item=9SIAFVFJN74301,High
649.0,Work / Business,Windows 11,2.9,Intel Core i7,1000,Intel Iris Graphics,0,1920x1080,16,MSI,https://www.newegg.com/classic-black-msi-modern-15-b11m-024us-work-business/p/N82E16834156463?Item=N82E16834156463,Medium
1509.0,Home / Personal,Windows 11,2.8,Intel Core i7,2000,Intel Iris Graphics,1,1920x1080,32,HP,https://www.newegg.com/p/1TS-000D-1E929?Item=9SIBB6JK212423,Medium
749.0,Home / Personal,Windows 11,2.8,Intel Core i7,256,Intel Iris Graphics,0,2256x1504,8,Acer,https://www.newegg.com/p/1TS-000X-05DT4?Item=9SIBB6JK211557,Medium
484.99,Home / Personal,Windows 11,1.3,Intel Core i5,256,Intel Iris Graphics,0,1920x1080,8,Lenovo,https://www.newegg.com/blue-lenovo-ideapad-3-mainstream/p/1TS-000E-16H04?Item=9SIA8X5JYN2941,Medium
759.99,Home / Personal,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,0,1920x1200,16,Lenovo,https://www.newegg.com/abyss-blue-lenovo-ideapad-slim-5i-82xf002sus-home-personal/p/N82E16834840212?Item=N82E16834840212,Medium
1669.99,Versatile,Windows 11,2.3,Intel Core i7,1000,NVIDIA GeForce RTX 3060,1,2560x1600,16,MSI,https://www.newegg.com/lunar-gray-msi-creator-z16-a12uet-031us-content-creation/p/N82E16834156174?Item=N82E16834156174,High
556.79,Content Creation,Windows 11,3.0,Intel Core i3,512,Intel UHD Graphics,1,1366x768,12,Lenovo,https://www.newegg.com/brown-lenovo-ideapad-3-content-creation/p/1TS-000E-104K4?Item=9SIAKKBJYS4790,Low
749.99,Home / Personal,Windows 11,2.0,Ryzen 7,512,AMD Radeon Graphics,1,1920x1200,16,Lenovo,https://www.newegg.com/abyss-blue-lenovo-ideapad-slim-5-82xg0019us-home-personal/p/N82E16834840210?Item=N82E16834840210,Medium
1099.99,Gaming,Windows 11,2.3,Intel Core i7,2000,NVIDIA GeForce RTX 3050,0,1920x1080,32,Acer,https://www.newegg.com/black-acer-nitro-5-gaming/p/2WC-000K-01PN5?Item=9SIAA0SJPM1448,Medium
279.98,Home / Personal,Windows 11,2.6,Ryzen 3,128,AMD Radeon Graphics,0,1366x768,8,Acer,https://www.newegg.com/pure-silver-acer-aspire-3-a314-22-r07g-home-personal/p/N82E16834360289?Item=N82E16834360289,Medium
249.99,Home / Personal,Windows 11,2.6,Ryzen 3,128,AMD Radeon Graphics,0,1366x768,8,Acer,https://www.newegg.com/pure-silver-acer-aspire-3-a314-22-r07g-home-personal/p/N82E16834360289?Item=N82E16834360289,Medium
599.0,Home / Personal,Windows 10,2.4,Intel Core i5,128,Intel HD Graphics,1,3000x2000,8,Microsoft,https://www.newegg.com/silver-microsoft-surface-book-cr9-00001/p/N82E16834735161?Item=9SIAEWJBKX6114,Low
989.0,Home / Personal,Windows 10,3.0,Intel Core i7,512,Intel Iris Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/microsoft-surface-laptop-4-13-5eb-00024-ice-blue/p/N82E16834736306?Item=9SIAC8UK1X6316,Medium
2639.11,Home / Personal,Windows 11,3.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,1,2400x1600,32,Microsoft,https://www.newegg.com/microsoft-surface-laptop-studio-adi-00001/p/N82E16834736461?Item=9SIAFVFGZ33059,Medium
2654.11,Home / Personal,Windows 11,3.3,Intel Core i7,1000,NVIDIA GeForce RTX 3050,1,2400x1600,32,Microsoft,https://www.newegg.com/microsoft-surface-laptop-studio-adi-00001/p/N82E16834736461?Item=9SIAFVFGZ33059,Medium
749.0,Versatile,Windows 10,2.4,Intel Core i5,512,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/microsoft-surface-laptop-4-13-5bt-00058/p/N82E16834736304?Item=9SIAC8UK1X0174,Medium
849.0,Home / Personal,Windows 10,2.3,Ryzen 7,512,AMD Radeon RX Graphics,1,2496x1664,16,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-3-vfl-00001-mainstream/p/N82E16834736098?Item=9SIB71PGPR5453,Low
479.0,Content Creation,Windows 10,1.0,Intel Core i5,128,Intel UHD Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/microsoft-thh-00001/p/N82E16834736241?Item=9SIB71PGPR5465,Low
969.0,Content Creation,Windows 10,1.3,Intel Core i7,512,Intel Iris Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/platinum-with-alcantara-material-palm-rest-microsoft-surface-laptop-3-vgs-00001-mainstream/p/N82E16834736102?Item=9SIB71PGPR5436,Medium
599.99,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/sandstone-microsoft-surface-laptop-go-2-8qf-00048-content-creation/p/N82E16834736572?Item=9SIA24GHY49225,Medium
729.99,Versatile,Windows 11,2.6,Intel Core i5,128,Intel Iris Graphics,1,2880x1920,8,Microsoft,https://www.newegg.com/microsoft-surface-pro-8-ehl-00001-platinum/p/N82E16834736509?Item=9SIB71PJKN6100,Medium
1119.0,Home / Personal,Windows 10,3.0,Intel Core i7,512,Intel Iris Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/microsoft-surface-laptop-4-13-5eb-00001/p/N82E16834736305?Item=9SIB71PJYX6517,Medium
999.0,Home / Personal,Windows 10,2.5,Intel Core i7,512,Intel Iris Graphics,1,2736x1824,16,Microsoft,https://www.newegg.com/microsoft-surface-pro-fkj-00001/p/N82E16834735439?Item=9SIAEWJBBX9244,Medium
1499.99,Versatile,Windows 11,1.7,Intel Core i7,512,Intel Iris Graphics,1,2496x1664,16,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-5/p/N82E16834736699?Item=9SIA24GJA28076,Medium
1069.0,Content Creation,Windows 11,3.0,Intel Core i7,256,Intel Iris Graphics,1,2880x1920,16,Microsoft,https://www.newegg.com/microsoft-surface-pro-8-8pv-00001-platinum/p/N82E16834736398?Item=9SIB71PJM32492,Medium
739.99,Home / Personal,Windows 10,2.0,Ryzen 7,256,AMD Radeon Graphics,1,2496x1664,8,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-4-5v8-00001-mainstream/p/N82E16834736450?Item=N82E16834736450,Medium
879.0,Home / Personal,Windows 10,2.4,Intel Core i5,256,Intel Iris Graphics,1,2736x1824,8,Microsoft,https://www.newegg.com/microsoft-surface-pro-7-1na-00001-platinum/p/1B4-003A-002A0?Item=9SIB71PJK37182,Medium
969.0,Gaming,Windows 10,1.3,Intel Core i7,256,NVIDIA GeForce GTX 1660 Ti Max-Q,1,3240x2160,16,Microsoft,https://www.newegg.com/microsoft-surface-book-3-smg-00001-platinum/p/1B4-003A-001W9?Item=9SIB71PJ6J9086,High
929.0,Content Creation,Windows 10,1.3,Intel Core i7,256,Intel Iris Graphics,1,2736x1824,16,Microsoft,https://www.newegg.com/matte-black-microsoft-surface-pro-7-vnx-00016/p/N82E16834736110?Item=9SIB71PGPR5196,Medium
839.0,Versatile,Windows 10,2.6,Intel Core i5,512,Intel Iris Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/sandstone-with-metal-palm-rest-microsoft-surface-laptop-4-5b2-00058-content-creation-work-busine/p/N82E16834736515?Item=9SIAC8UK1Y6766,Medium
315.0,Versatile,Windows 10,1.0,Intel Core i5,64,Intel UHD Graphics,1,1536x1024,4,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-go-1zp-00001-content-creation-work-business/p/N82E16834736725?Item=9SIAMJPJSV9120,Low
789.0,Home / Personal,Windows 10,2.4,Intel Core i5,512,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/microsoft-surface-laptop-4-5bt-00024/p/N82E16834736302?Item=9SIB71PJMM3385,Medium
964.99,Versatile,Windows 11,1.3,Intel Core i5,256,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/platinum-with-alcantara-material-palm-rest-microsoft-surface-laptop-5-qzi-00001-content-creation-h/p/N82E16834736688?Item=N82E16834736688,Medium
329.0,Versatile,Windows 10,1.0,Intel Core i5,64,Intel UHD Graphics,1,1536x1024,4,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-go-1zo-00001-mainstream/p/N82E16834736380?Item=9SIB71PGPR5464,Low
899.0,Home / Personal,Windows 10,2.5,Intel Core i7,256,Intel Iris Graphics,1,2256x1504,8,Microsoft,https://www.newegg.com/cobalt-blue-microsoft-surface-laptop-daj-00061-mainstream/p/N82E16834735496?Item=9SIAEWJB1X2504,Medium
749.0,Home / Personal,Windows 11,2.4,Intel Core i5,128,Intel Iris Graphics,1,2880x1920,8,Microsoft,https://www.newegg.com/microsoft-surface-pro-8-8pn-00001-platinum/p/N82E16834736389?Item=9SIAEWJJ8E6344,Medium
969.0,Home / Personal,Windows 10,1.9,Intel Core i7,512,Intel UHD Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/black-microsoft-surface-laptop-2-jkr-00066-mainstream/p/N82E16834735860?Item=9SIB71PGPR5423,Low
1849.0,Home / Personal,Windows 11,3.0,Intel Core i7,1000,Intel Iris Graphics,1,2880x1920,32,Microsoft,https://www.newegg.com/microsoft-surface-pro-8-efh-00001-platinum/p/N82E16834736401?Item=9SIB71PJMC5073,Medium
1129.99,Versatile,Windows 10,2.4,Intel Core i5,512,Intel Iris Graphics,1,2256x1504,16,Microsoft,https://www.newegg.com/matte-black-with-metal-palm-rest-microsoft-surface-laptop-4-5ai-00077-content-creation-home-pers/p/N82E16834736623?Item=9SIA24GJKC6512,Medium
1619.0,Gaming,Windows 10,1.3,Intel Core i7,1000,NVIDIA GeForce GTX 1650,1,3000x2000,32,Microsoft,https://www.newegg.com/microsoft-surface-book-3-slu-00001-platinum/p/N82E16834736204?Item=9SIB71PHXN2383,Medium
629.0,Home / Personal,Windows 10,1.7,Intel Core i5,256,Intel UHD Graphics,1,2736x1824,8,Microsoft,https://www.newegg.com/p/N82E16834735848?Item=9SIB71PJEB1268,Low
1057.22,Home / Personal,Windows 10,2.4,Intel Core i5,128,Intel Iris Graphics,1,2736x1824,8,Microsoft,https://www.newegg.com/microsoft-surface-pro-7-1n9-00001-platinum/p/1B4-003A-002A6?Item=9SIAFVFDNZ4355,Medium
879.99,Gaming,Windows 10,1.3,Intel Core i7,256,NVIDIA GeForce GTX 1650,1,3000x2000,16,Microsoft,https://www.newegg.com/microsoft-surface-book-3-sky-00001-platinum/p/1B4-003A-001N4?Item=9SIB71PHXN2397,Medium
999.0,Content Creation,Windows 10,3.0,Intel Core i7,256,Intel Iris Graphics,1,2496x1664,16,Microsoft,https://www.newegg.com/platinum-with-metal-palm-rest-microsoft-surface-laptop-4-5ij-00001-content-creation/p/N82E16834736567?Item=9SIB71PJTK4397,Medium
388.0,Everyday Value,Windows 10,1.1,Intel Core i3,64,Intel UHD Graphics,1,1920x1280,4,Microsoft,https://www.newegg.com/microsoft-surface-go-2-rrx-00001-platinum/p/1B4-003A-001P5?Item=9SIAMJPG0H7167,Low
649.0,Home / Personal,Windows 10,1.2,Intel Core i5,128,Intel Iris Graphics,1,2496x1664,8,Microsoft,https://www.newegg.com/platinum-with-metal-palm-rest-microsoft-surface-laptop-3-plt-00001-mainstream/p/1B4-003A-001D2?Item=9SIA2G8JJK8874,Medium
2249.0,Versatile,Windows 10,1.3,Intel Core i7,1000,NVIDIA GeForce GTX 1650,1,3000x2000,32,Microsoft,https://www.newegg.com/microsoft-surface-book-3-slw-00001-platinum/p/N82E16834736499?Item=9SIB71PJME3298,Medium
599.0,Home / Personal,Windows 11,1.3,Intel Core i3,128,Intel UHD Graphics,1,1920x1280,8,Microsoft,https://www.newegg.com/microsoft-surface-go-3-8vh-00015-matte-black/p/N82E16834736579?Item=9SIB71PJJW6920,Low
589.0,Content Creation,Windows 11,2.4,Intel Core i5,128,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/sandstone-microsoft-surface-laptop-go-2-8qc-00048-content-creation/p/N82E16834736570?Item=9SIAC8UK110077,Medium
589.0,Content Creation,Windows 11,2.4,Intel Core i5,128,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/sage-microsoft-surface-laptop-go-2-8qc-00026-content-creation/p/N82E16834736569?Item=9SIAC8UK110061,Medium
589.0,Content Creation,Windows 11,2.4,Intel Core i5,128,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-go-2-8qc-00001-content-creation/p/N82E16834736562?Item=9SIAC8UK0Y8304,Medium
819.0,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/ice-blue-microsoft-surface-laptop-go-2-8qf-00012-content-creation/p/N82E16834736571?Item=9SIAE2JK0D8263,Medium
819.0,Content Creation,Windows 11,2.4,Intel Core i5,256,Intel Iris Graphics,1,1536x1024,8,Microsoft,https://www.newegg.com/platinum-microsoft-surface-laptop-go-2-8qf-00023-content-creation/p/N82E16834736563?Item=9SIAE2JK0D8297,Medium
2384.0,Versatile,Windows 11,1.7,Intel Core i7,1000,Intel Iris Graphics,1,2496x1664,32,Microsoft,https://www.newegg.com/black-microsoft-surface-laptop-5/p/N82E16834736701?Item=9SIA7U6JWK4623,Medium
